rg,rb,gb
3.6369943956024287,3.2597392176529594,0.8962728184553661,red
2.749279620011734,2.6684730818570848,0.9706081049135684,red
2.2186054573487057,1.8465534217609387,0.8323036507661081,red
2.300342431468785,1.9848710031806223,0.8628589274481488,red
2.509398294733059,2.260685696408289,0.900887555854808,red
1.902233454423312,1.493494201363206,0.7851266614464938,red
1.9159231582864862,1.641614070935793,0.8568266758693899,red
1.9168489345204094,1.5128274136039495,0.7892262068019746,red
1.9029708161885062,1.2473249833476792,0.6554619612327889,red
2.0246611847210425,1.4132030007380307,0.6979948108862183,red
2.7406927382045643,2.3689747307125484,0.8643707839589748,red
2.9234356884211157,2.6568187290695744,0.9088001284216601,red
2.9987920651581166,2.725011056465235,0.9087029034544127,red
2.8083632221791395,2.5604131683605833,0.9117101193106495,red
2.500469579310604,2.010855648361007,0.8041912067234239,red
2.6100731695816273,1.8806899261679726,0.7205506527885697,red
2.7372012616765744,2.44849180906045,0.8945238493572497,red
2.749555301771871,2.533151280665592,0.9212949014093937,red
2.2593497253682164,1.890971669510452,0.8369539466504113,red
2.2446149794431354,2.1833320524753295,0.9726978000552194,red
2.5968437593457256,2.530032050580296,0.9742719566685586,red
2.5106285434152054,2.1086075260891883,0.8398723624884994,red
2.3747624816102615,2.3001997030057866,0.968602005808212,red
2.6978799025699653,2.749880720658337,1.0192746971571405,red
2.3132811725710005,2.0025452842531983,0.8656731001824358,red
3.4395630868624925,4.068942810693875,1.1829824625794236,red
3.2677170639215394,3.96896679628588,1.2145992809802146,red
3.354395721664258,1.7568226167549734,0.5237374366442786,red
2.0921444352388843,1.961393025293957,0.9375036408851009,red
2.1876335293814977,2.5358778467586762,1.159187685094421,red
2.1826304873833386,4.952528480950607,2.269064099296065,red
2.01180595211219,4.419288496039908,2.196677314429907,red
4.3653242839959825,4.866423065049005,1.1147907345372106,red
4.720263064890364,6.774207775597063,1.4351335259223321,red
5.00501250890831,7.557173408973234,1.5099209833187008,red
2.6739893671666324,2.911372069807306,1.0887747369362972,red
2.4204781342229897,2.6888157947473754,1.1108614272239754,red
2.159785330357769,1.6134562285826983,0.7470447205581441,red
3.814935802110542,3.593322158642082,0.9419089455330134,red
3.4147781634734753,3.2871439173374437,0.962622975775913,red
2.881942060119635,2.7373640363277882,0.9498331261434712,red
3.0900701805817077,3.2792921074043933,1.0612354787317693,red
3.464035455910143,3.434180352593572,0.9913814094293886,red
2.959996016930631,3.783868898638797,1.2783358075469577,red
3.4613334871030697,4.617367470708739,1.3339851499178144,red
3.5466169581868954,4.9971883943032145,1.409001438051512,red
3.6494414987757127,3.856496120683006,1.056735975073653,red
3.487106352528907,4.081583849959296,1.170478740058864,red
2.771983265818493,2.622007412485041,0.9458958301867064,red
2.889065120550045,3.2157096278276147,1.1130623553460715,red
2.856740903485227,3.391055370345312,1.187036376385489,red
3.703032059881666,3.611623717327746,0.9753152710871098,red
1.9326852734487574,2.9034659153353513,1.5022962896355576,red
1.883613334946454,2.791481574220912,1.4819822744036084,red
2.925991533176673,2.4728013492259007,0.8451156885410548,red
2.2307876641492492,3.681894635169904,1.6504908532269749,red
3.8449891460418786,3.3904076709829947,0.8817730147491208,red
2.1936866541420863,3.5130346466349835,1.6014295569523225,red
3.6286311248904766,3.7475831514640308,1.032781515254501,red
3.671078264084407,3.579560895125062,0.9750707115523265,red
3.442516959571362,2.866573223834126,0.832696906797825,red
3.5315588380875047,2.2793398160013494,0.6454203145134948,red
3.2622703737853747,2.1715440181297407,0.6656542129615058,red
2.0036199517184277,2.7078582619084397,1.3514829793873904,red
2.0321905770811957,2.800759320460113,1.378197178968717,red
3.63635313737175,2.9054076499182457,0.7989894105879357,red
3.1394296044999246,3.8391475383424254,1.2228805936083278,red
2.553095133319946,2.6843050938819513,1.0513925074117332,red
2.602433243462518,3.725056163251231,1.4313743388456992,red
2.739570475321562,2.8076535242512857,1.024851723853438,red
0.24347902060873067,0.5295333625077735,2.1748623810949628,green
0.254578440427497,0.5386591102611706,2.1158865980820503,green
0.4876451950214129,1.1993683654423908,2.459510270350814,green
0.5424955312434736,1.1232350367548167,2.0704963858047076,green
0.6756974156305227,1.0117873921555263,1.497397161437096,green
0.7666397209255189,0.9714209038626975,1.267115278986534,green
0.7315784001992933,0.9985638392720881,1.3649443983038096,green
0.6979966759054941,0.9741027261268147,1.3955692910186643,green
0.47459913995070785,0.6929460400961476,1.4600659414766688,green
0.5981131695500634,0.748085484586273,1.2507423722989208,green
0.49047030204588543,0.7850431712971464,1.600592672018096,green
0.5916896348180132,0.9485701086389581,1.6031548514969525,green
0.6012213702247208,1.1832233793980294,1.9680328045487994,green
0.5857195098776611,1.1863371213897698,2.0254355564108826,green
0.5832954026443479,1.2171004080834738,2.0865935211657667,green
0.5801176254177184,0.9818177887317854,1.6924460587192458,green
0.5359805749043461,0.9052377020846248,1.688937518390808,green
0.548605917599119,0.9138351120208952,1.6657405301425474,green
0.56930337641943,0.8997114186397325,1.5803725323014366,green
0.6765709493344032,1.1699632821004853,1.7292543867741756,green
0.6503485435258461,1.1145411313872824,1.7137597100545954,green
0.700720202491715,0.9636441206785528,1.3752195487612568,green
0.6197047118939412,1.0045880992635152,1.6210754573630621,green
0.670068894609867,1.007326609161304,1.5033179681438547,green
0.5606340225134375,1.1883817230767613,2.1197103196645144,green
0.6971072700327275,1.3769505789798673,1.9752348572052945,green
0.46024335179233794,0.7779307985620633,1.6902597191953923,green
0.5763840416709649,0.9704877206991995,1.6837518920296772,green
0.4815180625244412,0.8930078571772883,1.8545677237849418,green
0.46676261079594583,0.8809718832712519,1.8874088517265268,green
0.5281044184072478,0.8335201294459949,1.578324475981236,green
0.5015652865381497,0.9015012358527383,1.7973756558692164,green
0.6323319362604652,1.0465583022634213,1.6550774083191826,green
0.38046637317802284,0.6941402417116057,1.8244457083380998,green
0.42033767462708865,0.760539963323586,1.8093547384214723,green
0.37422633508168013,0.6805437606154462,1.8185351933260065,green
0.41022621990485886,0.7559714759525498,1.8428160835937728,green
0.38818688415385244,0.7318253707270478,1.8852398177291303,green
0.34387172448111264,0.48374435092848456,1.4067581498840407,green
0.530473743807608,0.7554670479011416,1.4241365509979584,green
0.6436426839774799,0.7654624129394132,1.1892660819340495,green
0.6039941316791675,0.7332236336104522,1.2139582077925377,green
0.5974976994139332,0.8886306042570753,1.48725359968533,green
0.603716634660182,0.8186354054212823,1.3559927926817408,green
0.5907610399651763,0.9194498598829319,1.5563820185859427,green
0.5829889303700444,0.6443027535338071,1.105171504928652,green
0.5898547529286265,0.656224550427998,1.1125188822669405,green
0.48464134555493443,1.091733914744063,2.252663592896686,green
0.44924381924110246,1.2684076400548885,2.8234281379710042,green
0.4705487889954498,1.2932541817652148,2.7483955160656475,green
0.8116106628293482,1.9629389938735005,2.418572209278914,green
0.9301140732649585,2.0496517253488715,2.2036562871842427,green
0.8373065805780615,1.7035598305614872,2.034571171512088,green
0.7458659692191587,1.1626179298057928,1.5587491289124351,green
0.7379566893588063,0.8352234307390483,1.131805487751259,green
0.4269224849190515,0.7370340232924782,1.7263883944464224,green
0.6324934357799168,0.9982052229613205,1.5782064547918206,green
0.5790198174757578,1.072138169170438,1.851643306172894,green
0.5747410290312035,1.2980611809792535,2.258514905691168,green
0.5396671519550682,1.1228183929111901,2.0805757564519585,green
0.5387991760229951,1.1849730882692295,2.1992852643461664,green
0.46969410177355686,1.0748006463722082,2.2882992192445664,green
0.49760711252550294,1.125588263707752,2.26200195972895,green
0.45901910604732693,1.1950785856410069,2.6035486756357127,green
0.4168184956632065,1.0925164676427028,2.62108442645853,green
0.5426690145482903,1.2233396186884562,2.254301583271243,green
0.4909020532759772,1.0781974292053065,2.1963595833630816,green
0.5218808318951649,1.1776018861124935,2.2564574403626487,green
0.5623998571274056,1.0730531296943013,1.9079896911339593,green
0.5704241306638568,1.1131390363518596,1.9514234698598636,green
0.4825680528645781,1.0568816409633954,2.1901193721582426,green
0.2900438715223604,0.4331627708887558,1.4934387981211386,green
0.29619721877829197,0.5565079163053883,1.8788424773223236,green
0.6020380048639631,1.0194369850080636,1.6933100182577616,green
0.48857497023772994,1.129817182282731,2.312474545580971,green
0.4731206781173322,1.106825180242176,2.3394140891210156,green
0.4594514013118663,1.0923246586858668,2.3774541889892267,green
0.4645644068985256,1.1134616345610737,2.396786361647129,green
0.6017438872849922,1.2638516861429174,2.1003149559944663,green
0.3213258892752073,0.1173572488232529,0.3652281149457567,blue
0.3253492809922988,0.11806787013610136,0.3628957463068624,blue
0.7645868259763591,0.41744069047010063,0.5459689812691173,blue
0.7381752085376311,0.44275848423054603,0.5998013467665446,blue
0.619978699201499,0.2649886216168228,0.4274156869552368,blue
0.6290797855675845,0.28533303649915664,0.4535720953769261,blue
0.598756076897454,0.23499329111838235,0.39246915427737444,blue
0.6192472077463949,0.28734342424325093,0.4640205408256422,blue
0.6043567517204328,0.2617545812462639,0.4331126946147662,blue
0.744057943390832,0.26674855146335624,0.3585050785799366,blue
0.7221460195975221,0.24688580117991468,0.3418779505528715,blue
0.8068874840343891,0.3488968085160693,0.432398339817599,blue
0.8336991486369814,0.37095774168449724,0.4449539648576801,blue
0.922688787421299,0.35853247704069585,0.3885735709899661,blue
0.678917338460082,0.2258882264788227,0.332718305576319,blue
0.6874351337134083,0.2314230997725955,0.3366471808365206,blue
0.695016181844968,0.2703992959256876,0.38905467669528815,blue
0.7298561943057118,0.21773853979483257,0.298330741718182,blue
0.8508100609403644,0.3771386237405811,0.4432700564491982,blue
0.7812728221178926,0.40011912002049244,0.5121375129059784,blue
0.6678581857036969,0.35629019019113267,0.5334818046973897,blue
0.7568211438599903,0.26149460167726246,0.3455170403188923,blue
0.8229918658244872,0.38030061596048537,0.46209523052757484,blue
0.8010596599628667,0.3333510147134674,0.416137562998641,blue
0.8281255827989948,0.37200442947642914,0.4492125798349152,blue
0.7667546478676455,0.3574160098428012,0.4661413019624723,blue
0.5910442928630284,0.2971234984943949,0.5027093605034637,blue
0.6530907131141802,0.3668341528875879,0.5616894338282439,blue
0.5323178175704503,0.26529123530928783,0.49837000857890223,blue
0.8066549518054053,0.49056343261382757,0.6081453185353648,blue
0.9583827060927862,0.605609562705789,0.6319078577437902,blue
0.5033415067123166,0.26210226008611914,0.5207245112728662,blue
0.354331986194283,0.17124059078467155,0.4832772582116789,blue
0.3550772626931567,0.17548104553008034,0.49420524479407146,blue
0.41914295162008025,0.21240695610438298,0.5067649480526467,blue
0.32467303591950814,0.14292660699827026,0.44021705280664003,blue
0.2765693401435996,0.12315251823757448,0.4452862279442528,blue
0.6599889142082896,0.19480884946099727,0.2951698812921522,blue
0.8569630485992196,0.27765648727688935,0.3240005362316881,blue
0.9362346022463673,0.28954532968014896,0.30926578550442846,blue
0.951187759501982,0.2717954700127834,0.2857432376496189,blue
0.6112192085854908,0.2738860574322747,0.4480979222922547,blue
0.6409868537194888,0.2929022985528398,0.4569552352800996,blue
0.6909788833858228,0.3802172509884708,0.5502588575867786,blue
0.6782163097702515,0.36649378373803304,0.5403789004457653,blue
0.5102121118215031,0.261269782606653,0.5120807141835508,blue
0.3364855751545832,0.1606426248563983,0.4774131098564872,blue
0.6517095973862581,0.3775792645050595,0.5793673532189433,blue
0.8946045087542739,0.5947645896037155,0.6648352247094284,blue
0.7656049401539985,0.49228515797337596,0.6430015431644873,blue
0.7342983250775783,0.4372099428492735,0.5954118754160067,blue
0.7556366897258519,0.37971986285408227,0.5025164447637478,blue
0.875454202427833,0.5138960102890805,0.5870050184966048,blue
0.5242623188310362,0.25407711351293566,0.4846373740524766,blue
0.45550131056703813,0.20388679189205255,0.44760967128336204,blue
0.4764123228742914,0.22268434991031413,0.4674193743915242,blue
1.033194542098787,0.5538832578492634,0.5360880601673803,blue
0.9485360216416925,0.45318816639135007,0.4777764429093458,blue
0.9890516224921734,0.48446100619258425,0.48982378186879516,blue
0.5813274821351234,0.28328804571850674,0.48731232295785293,blue
0.6216635969631211,0.32168045526353245,0.517451008608142,blue
0.6270649274706726,0.33648896269785594,0.5366094449822236,blue
0.66966308148857,0.36998914443525754,0.5525004359099832,blue
0.5745424730711188,0.2893817613930431,0.5036734009344901,blue
0.6361492373113042,0.3421489696981508,0.5378438731519185,blue
0.5598132101363302,0.3147848438083417,0.5623033506688467,blue
0.5734982506877252,0.3285624464527541,0.5729092391454551,blue
0.5396157090454932,0.28912511906792104,0.5357981878980953,blue
0.5341229955538699,0.2903536655211913,0.5436082474226804,blue
1.0498761763249131,1.2089084065244664,1.1514771301471425,blue
0.6481279529868496,0.3855046697994262,0.5947971662429565,blue
0.3927452043904721,0.18791601952518305,0.4784680180037402,blue
0.4554339826158038,0.2324829523796078,0.5104646584436506,blue
0.38976367425302555,0.19512044934916117,0.5006121971810372,blue
0.6820755728816675,0.4403835554487769,0.6456521431902656,blue
0.6446965693242933,0.3711418284288124,0.5756845097187445,blue
0.566048020218052,0.3151519225510536,0.5567582807367675,blue
0.666235459438619,0.3913784625471234,0.5874476613371876,blue
0.5118919555871475,0.21496161029259184,0.4199355116765368,blue
0.6553686800025895,0.32129341524133787,0.4902483518743501,blue
0.7623045744064852,0.5343526942323191,0.700970074393631,blue
0.8092519509048879,0.6438875296067289,0.7956576797704941,blue
0.6924695871984111,0.3299697790970295,0.47651158288701034,blue
0.5018625603707794,0.17927878440899314,0.357226855648568,blue
0.436738294225691,0.1275600386125569,0.2920743161272649,blue
0.4395232436714558,0.13595076991618635,0.3093141759251525,blue
0.5063249519176377,0.1663418339613174,0.32852782256003793,blue
0.813875660879673,0.3407805440964631,0.418713275843797,blue
0.5135682678466705,0.24710312349627786,0.48114951597837474,blue
0.4420186498145082,0.20732234344289313,0.4690352851172576,blue
0.6050146202647313,0.33117718303518795,0.5473870745309881,blue
1.0428793020352372,3.4025892129989277,3.262687452285787,yellow
1.0163950831630284,3.150629757440606,3.0998081451120605,yellow
1.0260898676214416,3.3579729790671333,3.2725915000517287,yellow
1.007490102148416,1.5642086047546675,1.552579624771579,yellow
0.9998250228486678,1.620186351851828,1.6204698970582347,yellow
0.9725608830398177,1.5839185410376686,1.628606053008222,yellow
0.9726910671675423,1.601668596224993,1.6466364812920729,yellow
0.9971405376838498,1.456392918647487,1.4605693616973843,yellow
1.0174027358226365,1.901831162373455,1.8693002243951116,yellow
1.0158365122367878,1.9382920526288836,1.9080748026677294,yellow
1.006326795365801,1.7889756317534586,1.7777283085294013,yellow
0.9985896578926767,1.791331382392053,1.7938613405753658,yellow
1.043528439944468,1.9102802304048454,1.8305971905341671,yellow
1.0733341093949693,1.9335158920932725,1.8014110193359842,yellow
1.1191046704137357,2.33806144356775,2.0892249897441344,yellow
1.055078245661151,1.821691784884502,1.726594015539542,yellow
1.0559151129666753,1.8216933386148497,1.7252270719912906,yellow
1.085705489005558,1.9196734442503571,1.7681346034352874,yellow
1.0840488166605615,1.9099192266917888,1.7618387634750072,yellow
1.1733978059197439,2.3253722144607862,1.981742425909933,yellow
1.2172747321753592,2.7269886075677205,2.2402408720785583,yellow
1.2075952336369753,2.777467703845565,2.2999988957231357,yellow
1.0294927110779775,2.1564211800870363,2.094644436898496,yellow
1.0327987322344534,2.533990572181607,2.453518282985626,yellow
1.1312641124504255,2.810503473092305,2.4843919666155476,yellow
1.1266013067404999,2.84410842911678,2.5245030447775694,yellow
1.2488349769783484,2.7649534901152717,2.2140263053852705,yellow
1.136058002478213,3.2981620918815318,2.9031634693711714,yellow
1.136914655482063,3.3505419579715925,2.9470479088431927,yellow
1.125298607132893,2.549179663687668,2.2653361939037935,yellow
1.1202069997193749,2.5441821309247943,2.271171427746963,yellow
1.1400387536585792,2.7070698552973322,2.374541958867523,yellow
1.1424370001311948,2.5776690993061226,2.2562899302194426,yellow
1.1268747356220592,3.0131931191398484,2.6739379488142494,yellow
1.1274927763417157,2.888976671015802,2.5623017119359557,yellow
1.1376382350029672,3.10669404494445,2.7308277353532753,yellow
1.1306153916302462,3.0388937879816647,2.6878227649102246,yellow
1.1386251686220006,3.195249430017637,2.8062346750025093,yellow
1.1336795715897474,2.9724942016304876,2.6219879727233586,yellow
1.0452269707206885,1.8980539119136897,1.815925119694312,yellow
1.0137831641199126,1.7680338256388957,1.743996041967973,yellow
0.9983506757140047,1.727228450644025,1.7300819167661086,yellow
1.0017168678835826,1.6587590746026593,1.6559160854576291,yellow
1.0495097760980139,1.7089592368928805,1.628340465056593,yellow
1.063348766017495,1.7593167470405995,1.6545058434869657,yellow
1.0181469537540626,1.5153021378469713,1.4882941330422117,yellow
1.0181132206208425,1.4871029577270924,1.4606459552899835,yellow
1.4200825875230323,4.391068131063146,3.0921216622493986,yellow
1.421740275503544,4.632764177939273,3.2585165221534336,yellow
1.3916993688479022,4.9212664895446965,3.5361562990566666,yellow
1.4317764583484693,3.996046910276779,2.790971235053098,yellow
1.4274215558323518,4.223941730718428,2.9591410564452216,yellow
1.0099206483631706,2.747904727308215,2.7209115208822428,yellow
1.7897267108236337,4.666235613276783,2.6072335988824666,yellow
1.7953628317523593,6.228552522631449,3.4692444404410923,yellow
1.5672006337544973,2.640719892346473,1.684991592952701,yellow
1.5164482818838443,2.646531868439328,1.745217360892526,yellow
1.5346915371557048,5.514503670226121,3.593232605195918,yellow
1.55857727376918,5.514325882255816,3.5380510001408303,yellow
1.5382948278493156,5.784858989106687,3.7605658449716546,yellow
1.2876188206091341,4.299864477724599,3.3393923798740848,yellow
1.3022156780620038,4.712619070482947,3.6189236160145204,yellow
1.3468266539394356,4.951301606990054,3.6762723640103316,yellow
1.6982279693043951,2.85719817009644,1.6824585519379749,yellow
1.0187996941154407,2.4836255932809608,2.437795778332399,yellow
1.0112256564495636,2.3643524141587258,2.338105643462431,yellow
1.0027298875849227,2.6008531228114853,2.5937724156957622,yellow
0.9963719816737338,2.5771997501669497,2.5865839240458137,yellow
1.0636425437920105,3.4572092857182097,3.2503488186856955,yellow
1.0288726974464955,3.255363150667994,3.1640096571201735,yellow
1.0053818505883443,2.76235787911309,2.747570863246211,yellow
1.0181847050434476,3.0187427769273127,2.964828249702001,yellow
1.0091538130902824,2.1624441363765996,2.142829079498449,yellow
1.005754627550369,1.815038665973656,1.8046535568962692,yellow
1.1238812248864904,3.646760983875523,3.244792156968222,yellow
1.127395018001281,3.658263690531209,3.244881902189719,yellow
1.0990956448948779,3.2601886646048794,2.9662465498320643,yellow
1.1180571666223424,3.5274093347495823,3.1549454178679497,yellow
1.0996063024216882,2.988254361465888,2.717567510194136,yellow
1.1061530381109168,3.2818820592321165,2.96693309710282,yellow
1.0999873885164562,2.8485976825360106,2.589663947309333,yellow
1.1062582997401527,3.046412300683371,2.7537983682463114,yellow
1.1127293651212313,3.341504746103276,3.002980644569599,yellow
1.1733587457906658,2.9550227848646733,2.5184307829686277,yellow
1.1071029615508314,2.652172629932514,2.395597087209799,yellow
0.984135793671981,2.172352756128792,2.207370944230539,yellow
0.9884967420770284,2.4248399331185513,2.4530580930630888,yellow
1.0265967944333907,2.6858596748738397,2.6162751427216815,yellow
1.0942985277124515,3.6412043388391955,3.327432365691708,yellow
1.094700709586336,3.6548648711096052,3.338688683677478,yellow
1.0960637047571913,2.849555449633697,2.5998082385776593,yellow
1.1144458764846579,3.7512442683524014,3.3660174509192893,yellow
1.1085794901503978,3.551916765434878,3.204025328804342,yellow
1.1222510509883628,3.916739891848253,3.4900746035379457,yellow
1.0956379728399133,2.93663468799821,2.6802965585305527,yellow
1.1234876648951382,3.775396172198726,3.360425120956808,yellow
1.1231517126014448,3.8308202488501766,3.4107771958760837,yellow
0.9784659544934257,2.1597803664603807,2.207312739438695,yellow
0.9897395322206998,2.6430513867888337,2.670451468032769,yellow
0.9899468692963025,2.5849931833481357,2.6112443642411454,yellow
1.059990165701326,2.7091137585600533,2.5557914084680307,yellow
1.0573923839939374,2.615551338832739,2.4735863227550308,yellow
1.0643570501292126,2.7524671945783266,2.586037452605005,yellow
1.3378062772686785,4.492599361712376,3.3581837954032143,yellow
1.2461851227153813,3.8325817882647417,3.0754514063799117,yellow
1.27527301464644,4.016218285131049,3.149300768545248,yellow
1.2975804670935545,2.397607500744707,1.8477524604813902,yellow
1.1077908292003826,3.126096308154666,2.8219192881485777,yellow
1.9390679431786007,3.353957464476104,1.7296750618125107,orange
2.5792094563673715,4.43098734927379,1.7179633621204664,orange
2.727109630982435,4.239298340539304,1.5545023538390375,orange
2.9111076426585996,5.012235268081205,1.721762257991851,orange
3.09901346653699,5.383894808298381,1.7372931310023134,orange
2.1086426357181542,2.1410114439596826,1.015350542426315,orange
1.9876021185063983,2.1504269015754702,1.08192021006268,orange
2.00892045198223,2.2284318373367045,1.1092683312262959,orange
1.4163190288174656,1.5883367613036932,1.1214540855458612,orange
1.4047676969634166,1.670561805453502,1.1892085852092364,orange
1.4678632404307435,1.868202280104096,1.2727359256955528,orange
1.8228907421573914,2.106106552652288,1.155366311290665,orange
2.1116198426392896,2.281976377924411,1.080675759833832,orange
2.0758791994252417,2.1198504623597665,1.0211819950538064,orange
2.1496572266807066,2.3958057197303813,1.1145059268029225,orange
1.8776784710083712,3.1501698930985804,1.6776939938001432,orange
1.8064371893558364,2.275558501451684,1.25969422842935,orange
1.8789614912809753,2.514958470296102,1.338483242986283,orange
1.895732501172495,2.5127010814656887,1.325451285933856,orange
1.9068365864029944,2.629630882646716,1.3790541367822091,orange
2.1506807420140683,3.3984822698876593,1.5801891017562424,orange
1.7388083129941005,2.202453125251043,1.2666451550709348,orange
2.1586787408610313,3.297811212175051,1.5276989344230327,orange
1.9473934669083266,2.8122874848363524,1.4441290538481304,orange
1.973716376342497,3.771935336954642,1.9110827584784158,orange
1.979158563793148,3.461723511699948,1.7490885141943335,orange
1.9984880265040061,3.3795512180448615,1.691054023454309,orange
2.1455185423151173,4.180852404909523,1.9486442659209937,orange
2.196968860424028,4.565090819396602,2.077904198658288,orange
2.044412893716105,3.4809232605094307,1.70265178389782,orange
1.9570969080174514,2.9495928000623644,1.5071265955094253,orange
1.8658781320572377,3.0051528459878845,1.6105836680097274,orange
1.8142981181853097,2.7283618723879743,1.5038112232166818,orange
1.96048060735106,3.641989653744864,1.8577024634106463,orange
2.0181169196975937,4.189153335167642,2.0757733579654887,orange
2.077201410992834,4.773119734146437,2.2978608183522473,orange
2.087050970518488,4.7213221155438205,2.2621978007422108,orange
2.1378730443565006,5.2798074763206175,2.469654355883344,orange
2.149338785496687,5.163758363519115,2.4024869408039042,orange
1.810109414912197,2.125334805829803,1.1741471473054002,orange
1.8415654686274978,2.0917069982885743,1.1358309188146891,orange
1.8912528256859646,2.4354394394159216,1.2877386916963776,orange
1.6939131349212406,1.7583843342183658,1.0380605108774499,orange
1.7300878828131976,1.7107437867620894,0.9888190095755981,orange
2.5253943807015466,5.447502408146415,2.15708977963003,orange
2.5497178685907103,3.6574020523397106,1.4344340200907184,orange
2.397247113909744,3.3813371532941465,1.4105083842522266,orange
3.120664001498235,4.333166795324104,1.3885400008599915,orange
2.0432948334335803,4.042599485833646,1.9784709576348347,orange
2.9936962371070974,6.113908768911076,2.0422608991282085,orange
3.188376143209266,6.323994654263753,1.9834531342021409,orange
3.20424802295472,6.434519384747386,2.008121512021391,orange
2.3304663677212645,5.645084649722593,2.4222982695272153,orange
2.8499314545027405,4.089260493516358,1.4348627532972917,orange
1.946325508652972,3.4358710739484213,1.7653116391236867,orange
1.9566699990532666,3.5401939214885125,1.809295345255681,orange
1.9406631746311171,3.1942072273261792,1.6459359197833683,orange
1.7724778071387481,2.8950474820724095,1.6333335573582093,orange
2.0017752979964496,3.420538554164848,1.7087525046334717,orange
1.9605877356182695,3.337642360006578,1.7023682742532589,orange
1.728733036309508,3.1165019028691483,1.8027664407468278,orange
1.8427470121522547,3.24315813289215,1.7599584270139563,orange
1.8159453703401205,3.1952794486987344,1.7595680469728388,orange
1.998555929132567,3.491477953574382,1.7470003729591832,orange
1.9896043283578253,3.8549170470476457,1.9375294836784998,orange
2.9238711271948374,3.819865620968827,1.3064411715825544,orange
3.053271034872835,4.403000659195781,1.4420602065480115,orange
3.3297601464823225,4.54829354955566,1.3659523057120613,orange
2.7238346786723246,3.4829614733662124,1.2786978228296544,orange
1.6226936097894427,1.9094430923452814,1.176712030432564,orange
2.6140320184678134,3.2945511097658353,1.2603331124065194,orange
3.2213709957612395,3.9334128504436534,1.2210368987674305,orange
2.091357390522666,4.119307410484162,1.9696812362877285,orange
2.1719755684442847,4.418051271649057,2.0341164679000343,orange
1.9495043911192473,4.022954344758038,2.0635779858122727,orange
2.002444482656668,3.8127808922598585,1.904063221369011,orange
1.9940727873053419,3.7438766281380187,1.8775024923725305,orange
1.9097387957767833,4.037720640038591,2.114279004525461,orange
2.005286608894322,3.8884782118425343,1.9391134387450824,orange
2.0077800024626193,3.663861256768275,1.8248320295422846,orange
1.9165198467737283,4.04503329384545,2.1106138298827766,orange
1.9282669549579845,3.952731776934055,2.0498882516089076,orange
1.9164921478035208,3.936390317795942,2.0539558809606464,orange
2.150476486370341,4.082471811634746,1.898403371303679,orange
2.1430662766681667,3.845406314699793,1.7943478260869565,orange
2.075489759269384,3.1176231628230497,1.5021144522151333,orange
2.0464544739601536,3.190331451729628,1.5589554970924542,orange
1.8315506945855116,2.6137568795160844,1.4270731829825707,orange
2.322805459261898,4.2099007366534895,1.8124207173127793,orange
2.2009106908932816,4.685951956609112,2.129096821601257,orange
1.6673952536359762,2.7693401393841923,1.660878027177587,orange
2.1252261992305197,3.7553402092091117,1.7670308273861894,orange
2.0709670924997257,3.6335130231643347,1.7545006081089218,orange
1.79118185941691,4.533786789034616,2.5311705593705134,orange
2.258220574917788,4.449290795246411,1.9702640409289474,orange
0.9707176230627473,0.9302831434922622,0.9583457860351716,white
1.0,1.0001749325568314,1.0001749325568314,white
1.0,1.0004205699507478,1.0004205699507478,white
1.0,1.008013550933603,1.008013550933603,white
0.9996981176516772,1.0155824029275282,1.0158890819092103,white
0.9997972476664854,1.0093412062247258,1.0095458940105264,white
0.999993725490196,1.0005618876915203,1.000568165766286,white
0.9999592156862745,1.0001663089455386,1.000207101705765,white
1.0,1.0001788555129858,1.0001788555129858,white
0.9956445776415502,0.9776395940185835,0.9819162540254913,white
1.0073285863214398,0.9296178185360101,0.9228545989455001,white
1.1189235888903108,1.013143370141392,0.9054625179063156,white
0.999900341194085,1.004376239980641,1.004476344893743,white
0.9982695253583361,1.0251309556023152,1.0269079938449857,white
1.0489809782324868,1.115496319307055,1.0634094825881832,white
1.0739471614914047,1.1400679923559127,1.0615680484435428,white
1.0656135608023294,1.1281743613214497,1.0587087128208246,white
1.0282153558378884,1.0959029416428763,1.0658301642945507,white
1.0997810687162313,1.3028004532646924,1.1845998174758952,white
1.0404803198373167,1.0590127712514013,1.0178114386795727,white
1.0740257546218868,1.1954573118117917,1.1130620533700846,white
1.034652026416886,1.1452409773990588,1.106885163473902,white
1.036204877756808,1.1385128296291425,1.0987333239482644,white
1.0347736136212309,1.141596440019246,1.1032330405335564,white
1.0420436211976853,1.2055349244651294,1.15689487459223,white
1.0368914698661127,1.176826400230876,1.1349561978582312,white
1.03228067201845,1.1439111276189833,1.1081396354949267,white
1.0440467308512698,1.1673111178465787,1.1180640514958604,white
1.0559973426502214,1.2263675876462368,1.161335865266895,white
1.0385646286417727,1.0492765495594956,1.0103141591984814,white
1.039603577352216,1.0770211446896092,1.0359921494620983,white
1.0106265571098914,0.9590341784479532,0.9489501059526103,white
1.0023954728223738,0.909259274937772,0.9070863741808761,white
1.0031694883418893,0.9123489679971604,0.9094664247665231,white
1.0061194080780738,0.9150805176197354,0.9095148252509668,white
1.0060296243361322,0.9134795648815701,0.9080046380188507,white
1.0117899908190098,0.9185838153871215,0.9078799194717859,white
1.0095322458574763,1.121130454335145,1.1105444713981172,white
